Month_abb,Year,Station,Coordinates,Group,Taxa,Biomass
Jul,2014,BY15,20.05000/57.33333,Copepoda,Acartia,25.81698
Jul,2014,BY31,18.23333/58.58812,Copepoda,Acartia,95.18521833333334
Jul,2014,BY5,15.98333/55.25000,Copepoda,Acartia,57.25495
Jul,2014,BY15,20.05000/57.33333,Copepoda,Centropages,10.130722500000001
Jul,2014,BY31,18.23333/58.58812,Copepoda,Centropages,31.830060500000002
Jul,2014,BY5,15.98333/55.25000,Copepoda,Centropages,99.24844499999999
Jul,2014,BY15,20.05000/57.33333,Copepoda,Eurytemora,1.633985
Jul,2014,BY31,18.23333/58.58812,Copepoda,Eurytemora,35.054490666666666
Jul,2014,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,9.695006500000002
Jul,2014,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,79.08494999999999
Jul,2014,BY15,20.05000/57.33333,Copepoda,Temora,37.647045000000006
Jul,2014,BY31,18.23333/58.58812,Copepoda,Temora,65.490175
Jul,2014,BY5,15.98333/55.25000,Copepoda,Temora,80.68628
Jul,2014,BY15,20.05000/57.33333,Rotatoria,Keratella,16.3725
Jul,2014,BY31,18.23333/58.58812,Rotatoria,Keratella,1.9934649999999998
Jul,2014,BY5,15.98333/55.25000,Rotatoria,Keratella,0.049019549999999995
Jul,2014,BY15,20.05000/57.33333,Rotatoria,Synchaeta,9.99999
Jul,2014,BY31,18.23333/58.58812,Rotatoria,Synchaeta,4.9019569999999995
Jul,2014,BY5,15.98333/55.25000,Rotatoria,Synchaeta,0.09803909999999999
Jul,2015,BY31,18.23333/58.58812,Cladocera,Bosmina,1.30719
Jul,2015,BY5,15.98333/55.25000,Cladocera,Bosmina,82.833275
Jul,2015,BY31,18.23333/58.58812,Cladocera,Evadne,18.62745
Jul,2015,BY5,15.98333/55.25000,Cladocera,Evadne,50.0001
Jul,2015,BY15,20.05000/57.33333,Cladocera,Podon,13.333324999999999
Jul,2015,BY31,18.23333/58.58812,Cladocera,Podon,76.30716000000001
Jul,2015,BY15,20.05000/57.33333,Copepoda,Acartia,27.53332
Jul,2015,BY31,18.23333/58.58812,Copepoda,Acartia,21.895413750000003
Jul,2015,BY5,15.98333/55.25000,Copepoda,Acartia,67.5667585
Jul,2015,BY15,20.05000/57.33333,Copepoda,Centropages,62.399969999999996
Jul,2015,BY31,18.23333/58.58812,Copepoda,Centropages,2.8431382499999995
Jul,2015,BY5,15.98333/55.25000,Copepoda,Centropages,98.73321299999999
Jul,2015,BY15,20.05000/57.33333,Copepoda,Eurytemora,14.533327
Jul,2015,BY31,18.23333/58.58812,Copepoda,Eurytemora,7.647048250000001
Jul,2015,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,16.866696500000003
Jul,2015,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,8.2679735
Jul,2015,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,14.3333
Jul,2015,BY15,20.05000/57.33333,Copepoda,Temora,142.133085
Jul,2015,BY31,18.23333/58.58812,Copepoda,Temora,35.88233775
Jul,2015,BY5,15.98333/55.25000,Copepoda,Temora,15.666661000000001
Jul,2015,BY31,18.23333/58.58812,Rotatoria,Keratella,13.774475624999999
Jul,2015,BY5,15.98333/55.25000,Rotatoria,Keratella,0.4000005
Jul,2015,BY15,20.05000/57.33333,Rotatoria,Synchaeta,3.20001
Jul,2015,BY31,18.23333/58.58812,Rotatoria,Synchaeta,31.666635
Jul,2015,BY5,15.98333/55.25000,Rotatoria,Synchaeta,4.40001
Jul,2016,BY5,15.98333/55.25000,Cladocera,Bosmina,91.133375
Jul,2016,BY31,18.23333/58.58812,Cladocera,Evadne,18.000045
Jul,2016,BY15,20.05000/57.33333,Cladocera,Podon,3.3333250000000003
Jul,2016,BY31,18.23333/58.58812,Cladocera,Podon,26.500042
Jul,2016,BY15,20.05000/57.33333,Copepoda,Acartia,97.79997
Jul,2016,BY31,18.23333/58.58812,Copepoda,Acartia,19.533343000000002
Jul,2016,BY5,15.98333/55.25000,Copepoda,Acartia,42.66669
Jul,2016,BY15,20.05000/57.33333,Copepoda,Centropages,128.400125
Jul,2016,BY31,18.23333/58.58812,Copepoda,Centropages,20.43333425
Jul,2016,BY5,15.98333/55.25000,Copepoda,Centropages,41.199929999999995
Jul,2016,BY15,20.05000/57.33333,Copepoda,Eurytemora,14.666665
Jul,2016,BY31,18.23333/58.58812,Copepoda,Eurytemora,13.433342500000002
Jul,2016,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,1.72667035
Jul,2016,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,20.7999945
Jul,2016,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,22.933334000000002
Jul,2016,BY15,20.05000/57.33333,Copepoda,Temora,422.6671
Jul,2016,BY31,18.23333/58.58812,Copepoda,Temora,58.399956
Jul,2016,BY5,15.98333/55.25000,Copepoda,Temora,77.466675
Jul,2016,BY15,20.05000/57.33333,Rotatoria,Keratella,0.1999995
Jul,2016,BY31,18.23333/58.58812,Rotatoria,Keratella,10.95000225
Jul,2016,BY15,20.05000/57.33333,Rotatoria,Synchaeta,15.20001
Jul,2016,BY31,18.23333/58.58812,Rotatoria,Synchaeta,18.9
Jul,2016,BY5,15.98333/55.25000,Rotatoria,Synchaeta,2.4000000000000004
Jul,2017,BY31,18.23333/58.58812,Cladocera,Bosmina,15.016659749999999
Jul,2017,BY5,15.98333/55.25000,Cladocera,Bosmina,1.2500005
Jul,2017,BY15,20.05000/57.33333,Cladocera,Evadne,6
Jul,2017,BY31,18.23333/58.58812,Cladocera,Evadne,112.99995
Jul,2017,BY5,15.98333/55.25000,Cladocera,Evadne,27
Jul,2017,BY15,20.05000/57.33333,Copepoda,Acartia,26.76669
Jul,2017,BY31,18.23333/58.58812,Copepoda,Acartia,39.80002883333333
Jul,2017,BY5,15.98333/55.25000,Copepoda,Acartia,67.5499135
Jul,2017,BY15,20.05000/57.33333,Copepoda,Centropages,27.066643
Jul,2017,BY31,18.23333/58.58812,Copepoda,Centropages,29.155613333333335
Jul,2017,BY5,15.98333/55.25000,Copepoda,Centropages,14.533323499999998
Jul,2017,BY15,20.05000/57.33333,Copepoda,Eurytemora,5.2666688
Jul,2017,BY31,18.23333/58.58812,Copepoda,Eurytemora,23.06668
Jul,2017,BY5,15.98333/55.25000,Copepoda,Eurytemora,1.6666675000000004
Jul,2017,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,9.699999
Jul,2017,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,4.6
Jul,2017,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,16.533334500000002
Jul,2017,BY15,20.05000/57.33333,Copepoda,Temora,125.000015
Jul,2017,BY31,18.23333/58.58812,Copepoda,Temora,75.6667295
Jul,2017,BY5,15.98333/55.25000,Copepoda,Temora,62.233325
Jul,2017,BY15,20.05000/57.33333,Rotatoria,Keratella,1.0000005
Jul,2017,BY31,18.23333/58.58812,Rotatoria,Keratella,2.2000035000000002
Jul,2017,BY5,15.98333/55.25000,Rotatoria,Keratella,0.15000000000000002
Jul,2017,BY15,20.05000/57.33333,Rotatoria,Synchaeta,12.600000000000001
Jul,2017,BY31,18.23333/58.58812,Rotatoria,Synchaeta,28.799967
Jul,2017,BY5,15.98333/55.25000,Rotatoria,Synchaeta,5.4
Jul,2018,BY31,18.23333/58.58812,Cladocera,Bosmina,107.1669
Jul,2018,BY31,18.23333/58.58812,Cladocera,Evadne,81.33333
Jul,2018,BY31,18.23333/58.58812,Cladocera,Podon,5.999985000000001
Jul,2018,BY31,18.23333/58.58812,Copepoda,Acartia,50.57778783333333
Jul,2018,BY31,18.23333/58.58812,Copepoda,Centropages,29.866675
Jul,2018,BY31,18.23333/58.58812,Copepoda,Eurytemora,42.53335233333333
Jul,2018,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,4.244442
Jul,2018,BY31,18.23333/58.58812,Copepoda,Temora,45.066595
Jul,2018,BY31,18.23333/58.58812,Rotatoria,Keratella,96.06666799999999
Jul,2018,BY31,18.23333/58.58812,Rotatoria,Synchaeta,37.199963000000004
Jul,2019,BY15,20.05000/57.33333,Cladocera,Bosmina,0.33333250000000003
Jul,2019,BY31,18.23333/58.58812,Cladocera,Bosmina,19.8999775
Jul,2019,BY5,15.98333/55.25000,Cladocera,Bosmina,108.0333825
Jul,2019,BY31,18.23333/58.58812,Cladocera,Evadne,103.99995
Jul,2019,BY5,15.98333/55.25000,Cladocera,Evadne,12.99999
Jul,2019,BY31,18.23333/58.58812,Cladocera,Podon,14.666659
Jul,2019,BY5,15.98333/55.25000,Cladocera,Podon,3.3333250000000003
Jul,2019,BY15,20.05000/57.33333,Copepoda,Acartia,14.1666725
Jul,2019,BY31,18.23333/58.58812,Copepoda,Acartia,48.7833595
Jul,2019,BY5,15.98333/55.25000,Copepoda,Acartia,43.1666695
Jul,2019,BY15,20.05000/57.33333,Copepoda,Centropages,42.399975
Jul,2019,BY31,18.23333/58.58812,Copepoda,Centropages,11.799991499999999
Jul,2019,BY5,15.98333/55.25000,Copepoda,Centropages,18.766683
Jul,2019,BY15,20.05000/57.33333,Copepoda,Eurytemora,7.8666635000000005
Jul,2019,BY31,18.23333/58.58812,Copepoda,Eurytemora,65.1333075
Jul,2019,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,2.76666625
Jul,2019,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,21.266624500000002
Jul,2019,BY15,20.05000/57.33333,Copepoda,Temora,49.3999805
Jul,2019,BY31,18.23333/58.58812,Copepoda,Temora,58.0000875
Jul,2019,BY5,15.98333/55.25000,Copepoda,Temora,4.3666663
Jul,2019,BY31,18.23333/58.58812,Rotatoria,Keratella,1.0400025
Jul,2019,BY15,20.05000/57.33333,Rotatoria,Synchaeta,8.399999999999999
Jul,2019,BY31,18.23333/58.58812,Rotatoria,Synchaeta,2.8600005
Jul,2020,BY15,20.05000/57.33333,Cladocera,Bosmina,5.1733331
Jul,2020,BY31,18.23333/58.58812,Cladocera,Bosmina,1.1666675
Jul,2020,BY5,15.98333/55.25000,Cladocera,Bosmina,3.5
Jul,2020,BY15,20.05000/57.33333,Cladocera,Evadne,9.999990000000002
Jul,2020,BY31,18.23333/58.58812,Cladocera,Evadne,62.444449999999996
Jul,2020,BY5,15.98333/55.25000,Cladocera,Evadne,15.999989999999999
Jul,2020,BY15,20.05000/57.33333,Cladocera,Podon,1.3333325
Jul,2020,BY5,15.98333/55.25000,Cladocera,Podon,3.3333250000000003
Jul,2020,BY15,20.05000/57.33333,Copepoda,Acartia,41.466665
Jul,2020,BY31,18.23333/58.58812,Copepoda,Acartia,53.6222195
Jul,2020,BY5,15.98333/55.25000,Copepoda,Acartia,88.833415
Jul,2020,BY15,20.05000/57.33333,Copepoda,Centropages,96.133355
Jul,2020,BY31,18.23333/58.58812,Copepoda,Centropages,29.955539333333334
Jul,2020,BY5,15.98333/55.25000,Copepoda,Centropages,48.000015000000005
Jul,2020,BY15,20.05000/57.33333,Copepoda,Eurytemora,13.466660000000001
Jul,2020,BY31,18.23333/58.58812,Copepoda,Eurytemora,20.222220666666665
Jul,2020,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,8.933335
Jul,2020,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,4.711112000000001
Jul,2020,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,13.599984000000001
Jul,2020,BY15,20.05000/57.33333,Copepoda,Temora,100.59999499999999
Jul,2020,BY31,18.23333/58.58812,Copepoda,Temora,62.3333275
Jul,2020,BY5,15.98333/55.25000,Copepoda,Temora,50.39999
Jul,2020,BY15,20.05000/57.33333,Rotatoria,Keratella,0.10000005000000001
Jul,2020,BY31,18.23333/58.58812,Rotatoria,Keratella,6.5666515
Jul,2020,BY15,20.05000/57.33333,Rotatoria,Synchaeta,0.6000000000000001
Jul,2020,BY31,18.23333/58.58812,Rotatoria,Synchaeta,33.433299999999996
Jul,2020,BY5,15.98333/55.25000,Rotatoria,Synchaeta,9.68001
Jul,2021,BY15,20.05000/57.33333,Cladocera,Bosmina,6.796661675
Jul,2021,BY5,15.98333/55.25000,Cladocera,Bosmina,489.84947750000003
Jul,2021,BY31,18.23333/58.58812,Cladocera,Evadne,42.000045
Jul,2021,BY31,18.23333/58.58812,Cladocera,Podon,127.33324999999999
Jul,2021,BY5,15.98333/55.25000,Cladocera,Podon,10.9999875
Jul,2021,BY15,20.05000/57.33333,Copepoda,Acartia,30.733334
Jul,2021,BY31,18.23333/58.58812,Copepoda,Acartia,17.05000475
Jul,2021,BY5,15.98333/55.25000,Copepoda,Acartia,41.58331985
Jul,2021,BY15,20.05000/57.33333,Copepoda,Centropages,103.16647999999999
Jul,2021,BY31,18.23333/58.58812,Copepoda,Centropages,8.099990250000001
Jul,2021,BY5,15.98333/55.25000,Copepoda,Centropages,6.233334
Jul,2021,BY15,20.05000/57.33333,Copepoda,Eurytemora,3.7666663000000002
Jul,2021,BY31,18.23333/58.58812,Copepoda,Eurytemora,21.399984500000002
Jul,2021,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,2.0666694999999997
Jul,2021,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,4.41666195
Jul,2021,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,23.83334
Jul,2021,BY15,20.05000/57.33333,Copepoda,Temora,62.9999965
Jul,2021,BY31,18.23333/58.58812,Copepoda,Temora,15.5000025
Jul,2021,BY5,15.98333/55.25000,Copepoda,Temora,19.166653
Jul,2021,BY15,20.05000/57.33333,Rotatoria,Keratella,0.04999995
Jul,2021,BY31,18.23333/58.58812,Rotatoria,Keratella,25.74997725
Jul,2021,BY15,20.05000/57.33333,Rotatoria,Synchaeta,0.20000010000000001
Jul,2021,BY31,18.23333/58.58812,Rotatoria,Synchaeta,26.599949999999996
Aug,2007,BY15,20.05000/57.33333,Cladocera,Bosmina,205.3103025
Aug,2007,BY31,18.23333/58.58812,Cladocera,Bosmina,12.407411
Aug,2007,BY5,15.98333/55.25000,Cladocera,Bosmina,293.19478749999996
Aug,2007,BY15,20.05000/57.33333,Cladocera,Evadne,1.960785
Aug,2007,BY31,18.23333/58.58812,Cladocera,Evadne,5.8823550000000004
Aug,2007,BY5,15.98333/55.25000,Cladocera,Evadne,1.699347
Aug,2007,BY15,20.05000/57.33333,Cladocera,Podon,16.339875
Aug,2007,BY31,18.23333/58.58812,Cladocera,Podon,10.620918750000001
Aug,2007,BY5,15.98333/55.25000,Cladocera,Podon,3.67647025
Aug,2007,BY15,20.05000/57.33333,Copepoda,Acartia,102.33662375
Aug,2007,BY31,18.23333/58.58812,Copepoda,Acartia,57.701555166666665
Aug,2007,BY5,15.98333/55.25000,Copepoda,Acartia,23.156867525
Aug,2007,BY15,20.05000/57.33333,Copepoda,Centropages,128.3985625
Aug,2007,BY31,18.23333/58.58812,Copepoda,Centropages,24.814825
Aug,2007,BY5,15.98333/55.25000,Copepoda,Centropages,16.55884425
Aug,2007,BY15,20.05000/57.33333,Copepoda,Eurytemora,10.784315
Aug,2007,BY31,18.23333/58.58812,Copepoda,Eurytemora,65.62089133333333
Aug,2007,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,16.91175425
Aug,2007,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,5.809734833333334
Aug,2007,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,47.598044249999994
Aug,2007,BY15,20.05000/57.33333,Copepoda,Temora,226.699195
Aug,2007,BY31,18.23333/58.58812,Copepoda,Temora,33.3987
Aug,2007,BY5,15.98333/55.25000,Copepoda,Temora,43.8921632
Aug,2007,BY15,20.05000/57.33333,Rotatoria,Keratella,0.09803925
Aug,2007,BY31,18.23333/58.58812,Rotatoria,Keratella,15.359494999999999
Aug,2007,BY15,20.05000/57.33333,Rotatoria,Synchaeta,8.82354
Aug,2007,BY31,18.23333/58.58812,Rotatoria,Synchaeta,4.575163
Aug,2007,BY5,15.98333/55.25000,Rotatoria,Synchaeta,0.392157
Aug,2008,BY15,20.05000/57.33333,Cladocera,Bosmina,623.5298
Aug,2008,BY31,18.23333/58.58812,Cladocera,Bosmina,33.38232625
Aug,2008,BY5,15.98333/55.25000,Cladocera,Bosmina,84.91836
Aug,2008,BY15,20.05000/57.33333,Cladocera,Evadne,1.960785
Aug,2008,BY31,18.23333/58.58812,Cladocera,Evadne,2.61438
Aug,2008,BY5,15.98333/55.25000,Cladocera,Evadne,0.653595
Aug,2008,BY15,20.05000/57.33333,Cladocera,Podon,20.915039999999998
Aug,2008,BY5,15.98333/55.25000,Cladocera,Podon,11.220040000000001
Aug,2008,BY15,20.05000/57.33333,Copepoda,Acartia,14.2483465
Aug,2008,BY31,18.23333/58.58812,Copepoda,Acartia,35.2614435
Aug,2008,BY5,15.98333/55.25000,Copepoda,Acartia,19.7712516
Aug,2008,BY15,20.05000/57.33333,Copepoda,Centropages,8.104578
Aug,2008,BY31,18.23333/58.58812,Copepoda,Centropages,4.509805500000001
Aug,2008,BY5,15.98333/55.25000,Copepoda,Centropages,8.050111000000001
Aug,2008,BY15,20.05000/57.33333,Copepoda,Eurytemora,10.457510000000001
Aug,2008,BY31,18.23333/58.58812,Copepoda,Eurytemora,69.1830155
Aug,2008,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,41.503280000000004
Aug,2008,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,57.25492799999999
Aug,2008,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,52.28756
Aug,2008,BY15,20.05000/57.33333,Copepoda,Temora,15.816996000000001
Aug,2008,BY31,18.23333/58.58812,Copepoda,Temora,29.3137365
Aug,2008,BY5,15.98333/55.25000,Copepoda,Temora,19.9564137
Aug,2008,BY15,20.05000/57.33333,Rotatoria,Keratella,0.5882354999999999
Aug,2008,BY31,18.23333/58.58812,Rotatoria,Keratella,26.3235405
Aug,2008,BY15,20.05000/57.33333,Rotatoria,Synchaeta,7.4509799999999995
Aug,2008,BY31,18.23333/58.58812,Rotatoria,Synchaeta,19.999935
Aug,2008,BY5,15.98333/55.25000,Rotatoria,Synchaeta,0.0326796
Aug,2009,BY15,20.05000/57.33333,Cladocera,Bosmina,58.398599999999995
Aug,2009,BY31,18.23333/58.58812,Cladocera,Bosmina,0.39215687499999996
Aug,2009,BY5,15.98333/55.25000,Cladocera,Bosmina,85.05878
Aug,2009,BY15,20.05000/57.33333,Cladocera,Evadne,2.61438
Aug,2009,BY31,18.23333/58.58812,Cladocera,Evadne,0.653594
Aug,2009,BY5,15.98333/55.25000,Cladocera,Evadne,2.6143799999999997
Aug,2009,BY15,20.05000/57.33333,Cladocera,Podon,1.6339875
Aug,2009,BY5,15.98333/55.25000,Cladocera,Podon,6.797375
Aug,2009,BY15,20.05000/57.33333,Copepoda,Acartia,78.104566
Aug,2009,BY31,18.23333/58.58812,Copepoda,Acartia,29.575166250000002
Aug,2009,BY5,15.98333/55.25000,Copepoda,Acartia,24.313729
Aug,2009,BY15,20.05000/57.33333,Copepoda,Centropages,48.10461
Aug,2009,BY31,18.23333/58.58812,Copepoda,Centropages,5.8660105
Aug,2009,BY5,15.98333/55.25000,Copepoda,Centropages,11.895426
Aug,2009,BY15,20.05000/57.33333,Copepoda,Eurytemora,18.562072999999998
Aug,2009,BY31,18.23333/58.58812,Copepoda,Eurytemora,24.330074
Aug,2009,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,42.352906
Aug,2009,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,25.4902175
Aug,2009,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,94.77123750000001
Aug,2009,BY15,20.05000/57.33333,Copepoda,Temora,173.20255
Aug,2009,BY31,18.23333/58.58812,Copepoda,Temora,35.29412925
Aug,2009,BY5,15.98333/55.25000,Copepoda,Temora,51.215685
Aug,2009,BY31,18.23333/58.58812,Rotatoria,Keratella,1.5686281499999999
Aug,2009,BY5,15.98333/55.25000,Rotatoria,Keratella,0.0392157
Aug,2009,BY15,20.05000/57.33333,Rotatoria,Synchaeta,1.1764709999999998
Aug,2009,BY31,18.23333/58.58812,Rotatoria,Synchaeta,1.4215695
Aug,2009,BY5,15.98333/55.25000,Rotatoria,Synchaeta,0.47058900000000004
Aug,2010,BY15,20.05000/57.33333,Cladocera,Bosmina,19.738565
Aug,2010,BY31,18.23333/58.58812,Cladocera,Bosmina,3.218953625
Aug,2010,BY31,18.23333/58.58812,Cladocera,Evadne,1.960785
Aug,2010,BY15,20.05000/57.33333,Copepoda,Acartia,131.111288
Aug,2010,BY31,18.23333/58.58812,Copepoda,Acartia,34.852954
Aug,2010,BY15,20.05000/57.33333,Copepoda,Centropages,6.797388
Aug,2010,BY31,18.23333/58.58812,Copepoda,Centropages,1.5686265000000001
Aug,2010,BY15,20.05000/57.33333,Copepoda,Eurytemora,4.575165
Aug,2010,BY31,18.23333/58.58812,Copepoda,Eurytemora,70.9476935
Aug,2010,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,82.026135
Aug,2010,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,21.1764635
Aug,2010,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,31.699378999999997
Aug,2010,BY15,20.05000/57.33333,Copepoda,Temora,28.627484999999997
Aug,2010,BY31,18.23333/58.58812,Copepoda,Temora,10.196076000000001
Aug,2010,BY15,20.05000/57.33333,Rotatoria,Keratella,31.176478499999995
Aug,2010,BY31,18.23333/58.58812,Rotatoria,Keratella,37.696057125
Aug,2010,BY15,20.05000/57.33333,Rotatoria,Synchaeta,3.5294100000000004
Aug,2010,BY31,18.23333/58.58812,Rotatoria,Synchaeta,3.8235254999999997
Aug,2011,BY15,20.05000/57.33333,Cladocera,Bosmina,102.48369500000001
Aug,2011,BY31,18.23333/58.58812,Cladocera,Bosmina,44.44447
Aug,2011,BY5,15.98333/55.25000,Cladocera,Bosmina,631.53635
Aug,2011,BY15,20.05000/57.33333,Cladocera,Evadne,7.84314
Aug,2011,BY31,18.23333/58.58812,Cladocera,Evadne,7.189545
Aug,2011,BY5,15.98333/55.25000,Cladocera,Evadne,1.30719
Aug,2011,BY15,20.05000/57.33333,Cladocera,Podon,6.53595
Aug,2011,BY31,18.23333/58.58812,Cladocera,Podon,6.53595
Aug,2011,BY5,15.98333/55.25000,Cladocera,Podon,27.12417
Aug,2011,BY15,20.05000/57.33333,Copepoda,Acartia,73.071961
Aug,2011,BY31,18.23333/58.58812,Copepoda,Acartia,91.4379595
Aug,2011,BY5,15.98333/55.25000,Copepoda,Acartia,59.281054000000005
Aug,2011,BY15,20.05000/57.33333,Copepoda,Centropages,67.058865
Aug,2011,BY31,18.23333/58.58812,Copepoda,Centropages,12.549024
Aug,2011,BY5,15.98333/55.25000,Copepoda,Centropages,43.7254855
Aug,2011,BY31,18.23333/58.58812,Copepoda,Eurytemora,152.7452025
Aug,2011,BY5,15.98333/55.25000,Copepoda,Eurytemora,4.575165
Aug,2011,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,27.189551
Aug,2011,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,24.656823000000003
Aug,2011,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,73.44765650000001
Aug,2011,BY15,20.05000/57.33333,Copepoda,Temora,517.25518
Aug,2011,BY31,18.23333/58.58812,Copepoda,Temora,17.0588175
Aug,2011,BY5,15.98333/55.25000,Copepoda,Temora,271.63428
Aug,2011,BY15,20.05000/57.33333,Rotatoria,Keratella,0.392157
Aug,2011,BY31,18.23333/58.58812,Rotatoria,Keratella,35.5882335
Aug,2011,BY5,15.98333/55.25000,Rotatoria,Keratella,0.392157
Aug,2011,BY15,20.05000/57.33333,Rotatoria,Synchaeta,7.058820000000001
Aug,2011,BY31,18.23333/58.58812,Rotatoria,Synchaeta,2.5490174999999997
Aug,2011,BY5,15.98333/55.25000,Rotatoria,Synchaeta,0.392157
Aug,2012,BY15,20.05000/57.33333,Cladocera,Bosmina,293.660365
Aug,2012,BY31,18.23333/58.58812,Cladocera,Bosmina,50.78430983333333
Aug,2012,BY5,15.98333/55.25000,Cladocera,Bosmina,148.20258499999997
Aug,2012,BY31,18.23333/58.58812,Cladocera,Evadne,2.832245
Aug,2012,BY5,15.98333/55.25000,Cladocera,Evadne,7.7124120000000005
Aug,2012,BY15,20.05000/57.33333,Cladocera,Podon,6.53595
Aug,2012,BY31,18.23333/58.58812,Cladocera,Podon,3.10457625
Aug,2012,BY5,15.98333/55.25000,Cladocera,Podon,23.856189999999998
Aug,2012,BY15,20.05000/57.33333,Copepoda,Acartia,11.764710000000001
Aug,2012,BY31,18.23333/58.58812,Copepoda,Acartia,81.94988383333333
Aug,2012,BY5,15.98333/55.25000,Copepoda,Acartia,6.90196615
Aug,2012,BY15,20.05000/57.33333,Copepoda,Centropages,197.77796999999998
Aug,2012,BY31,18.23333/58.58812,Copepoda,Centropages,26.710244999999997
Aug,2012,BY5,15.98333/55.25000,Copepoda,Centropages,13.777789499999999
Aug,2012,BY15,20.05000/57.33333,Copepoda,Eurytemora,3.267975
Aug,2012,BY31,18.23333/58.58812,Copepoda,Eurytemora,96.7538
Aug,2012,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,33.3986805
Aug,2012,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,34.83113983333333
Aug,2012,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,67.56535
Aug,2012,BY15,20.05000/57.33333,Copepoda,Temora,176.20935
Aug,2012,BY31,18.23333/58.58812,Copepoda,Temora,77.71247500000001
Aug,2012,BY5,15.98333/55.25000,Copepoda,Temora,18.2091662
Aug,2012,BY31,18.23333/58.58812,Rotatoria,Keratella,15.228731750000001
Aug,2012,BY15,20.05000/57.33333,Rotatoria,Synchaeta,0.392157
Aug,2012,BY31,18.23333/58.58812,Rotatoria,Synchaeta,5.163399999999999
Aug,2013,BY15,20.05000/57.33333,Cladocera,Bosmina,212.483825
Aug,2013,BY31,18.23333/58.58812,Cladocera,Bosmina,24.7140265
Aug,2013,BY5,15.98333/55.25000,Cladocera,Bosmina,161.79742000000002
Aug,2013,BY15,20.05000/57.33333,Cladocera,Evadne,17.64705
Aug,2013,BY31,18.23333/58.58812,Cladocera,Evadne,3.1045755
Aug,2013,BY5,15.98333/55.25000,Cladocera,Evadne,5.88234
Aug,2013,BY31,18.23333/58.58812,Cladocera,Podon,0.8169925
Aug,2013,BY5,15.98333/55.25000,Cladocera,Podon,15.686267500000001
Aug,2013,BY15,20.05000/57.33333,Copepoda,Acartia,8.496735
Aug,2013,BY31,18.23333/58.58812,Copepoda,Acartia,60.53920050000001
Aug,2013,BY5,15.98333/55.25000,Copepoda,Acartia,20.620909750000003
Aug,2013,BY15,20.05000/57.33333,Copepoda,Centropages,28.692795
Aug,2013,BY31,18.23333/58.58812,Copepoda,Centropages,10.359477
Aug,2013,BY5,15.98333/55.25000,Copepoda,Centropages,52.02613
Aug,2013,BY15,20.05000/57.33333,Copepoda,Eurytemora,13.594766
Aug,2013,BY31,18.23333/58.58812,Copepoda,Eurytemora,20.26143725
Aug,2013,BY15,20.05000/57.33333,Copepoda,Pseudocalanus,17.61438125
Aug,2013,BY31,18.23333/58.58812,Copepoda,Pseudocalanus,9.7875795
Aug,2013,BY5,15.98333/55.25000,Copepoda,Pseudocalanus,97.77777499999999
Aug,2013,BY15,20.05000/57.33333,Copepoda,Temora,118.49675500000001
Aug,2013,BY31,18.23333/58.58812,Copepoda,Temora,31.666676250000002
Aug,2013,BY5,15.98333/55.25000,Copepoda,Temora,101.960725
Aug,2013,BY15,20.05000/57.33333,Rotatoria,Keratella,4.01961
Aug,2013,BY31,18.23333/58.58812,Rotatoria,Keratella,3.9705900000000005
Aug,2013,BY15,20.05000/57.33333,Rotatoria,Synchaeta,1.568628
